type,time,agv_id,tote_id,station_id,kit_id,matched_parts,deadline,st,st_urgency,st_progress,st_contribution,sf,sd,alpha_1,alpha_2,alpha_3,gamma1,gamma2,epsilon,beta,lambda_,p,margin_sec,total_score,transferred_parts,completed,old_kit_id,new_kit_id
kitting_started,3110.000000000002,AGV_08,TOTE_0399,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,3110.666666666668,AGV_06,TOTE_0090,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3112.0000000000014,AGV_09,TOTE_0473,station_3,KIT_0006_01,,,,,,,,,,,,,,,,,,,,{'PART_07': 10},True,,
dispatch,3118.000000000002,AGV_02,TOTE_0014,station_4,KIT_0007_01,{'PART_01': 70},5760.0,0.373120782726046,0.2683771929824562,0.014999999999999993,0.08974358974358974,0.5,0.38461538461538464,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2973471659919029,,,,
kitting_completed,3154.000000000002,AGV_10,TOTE_0134,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,3154.000000000002,AGV_09,TOTE_0435,station_2,KIT_0008_02,{'PART_05': 90},5760.0,0.351167672197084,0.2691666666666667,0.029059829059829068,0.052941176470588235,0.5,0.30256410256410254,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.28579449472096535,,,,
kitting_started,3155.3333333333353,AGV_04,TOTE_0152,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3170.000000000002,AGV_08,TOTE_0399,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,3170.000000000002,AGV_07,TOTE_0669,station_1,KIT_0008_01,"{'PART_02': 20, 'PART_05': 15, 'PART_09': 40}",5760.0,0.42806455240665775,0.2695175438596492,0.00854700854700854,0.15,0.0,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3621811740890689,,,,
kitting_started,3171.3333333333353,AGV_03,TOTE_0417,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kit_replacement,3172.0000000000014,,,station_3,,,,,,,,,,,,,,,,,,,,,,,KIT_0006_01,KIT_0009_01
dispatch,3172.0000000000014,AGV_05,TOTE_0537,station_3,KIT_0009_01,{'PART_10': 125},5760.0,0.48807992202729056,0.269561403508772,0.2,0.018518518518518517,0.5,0.30256410256410254,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4090155195681513,,,,
dispatch,3172.0000000000014,AGV_01,TOTE_0540,station_3,KIT_0009_01,{'PART_10': 125},5760.0,0.4769525666016895,0.269561403508772,0.18765432098765433,0.019736842105263157,0.5,0.30256410256410254,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3990008996851103,,,,
kitting_completed,3180.666666666668,AGV_06,TOTE_0090,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,3180.666666666668,AGV_10,TOTE_0485,station_4,KIT_0007_01,{'PART_08': 72},5760.0,0.4119715995742954,0.26975146198830413,0.010512820512820521,0.13170731707317074,0.5,0.41025641025641024,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.32974879859122486,,,,
kitting_started,3182.0000000000014,AGV_02,TOTE_0014,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,3196.6666666666683,AGV_01,TOTE_0540,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3215.3333333333353,AGV_04,TOTE_0152,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,3215.3333333333353,AGV_08,TOTE_0453,station_2,KIT_0008_02,{'PART_05': 90},5760.0,0.35872903412377105,0.2705116959064328,0.023931623931623937,0.06428571428571428,0.5,0.30256410256410254,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.2925997204549837,,,,
kitting_started,3216.666666666669,AGV_09,TOTE_0435,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3231.3333333333353,AGV_03,TOTE_0417,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,3231.3333333333353,AGV_06,TOTE_0329,station_1,KIT_0008_01,{'PART_05': 55},5760.0,0.4951360773729195,0.27086257309941525,0.004273504273504281,0.21999999999999997,0.33333333333333326,0.48717948717948717,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3969045209176788,,,,
kitting_started,3232.666666666669,AGV_07,TOTE_0669,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3246.6666666666683,AGV_01,TOTE_0540,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,{'PART_10': 125},False,,
dispatch,3246.6666666666683,AGV_04,TOTE_0533,station_3,KIT_0009_01,{'PART_10': 125},5760.0,0.46763423294804574,0.2711988304093568,0.17530864197530865,0.02112676056338028,0.5,0.3384615384615385,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.38702465580708734,,,,
kitting_started,3248.000000000002,AGV_05,TOTE_0537,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3252.0000000000014,AGV_02,TOTE_0014,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 70},False,,
dispatch,3252.0000000000014,AGV_03,TOTE_0497,station_4,KIT_0007_01,{'PART_08': 72},5760.0,0.5119958340667724,0.2713157894736843,0.005897435897435899,0.23478260869565218,0.5,0.5128205128205128,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4095141993780439,,,,
kitting_started,3253.333333333335,AGV_10,TOTE_0485,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3262.666666666669,AGV_07,TOTE_0669,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,"{'PART_02': 20, 'PART_05': 15, 'PART_09': 40}",False,,
dispatch,3271.333333333335,AGV_01,TOTE_0672,station_1,KIT_0008_01,"{'PART_02': 10, 'PART_09': 10}",5760.0,0.5728793672214725,0.2717397660818714,0.001139601139601143,0.3,0.375,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4822580971659919,,,,
kitting_completed,3276.666666666669,AGV_09,TOTE_0435,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
kitting_started,3278.0000000000023,AGV_06,TOTE_0329,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,3278.0000000000023,AGV_08,TOTE_0453,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
dispatch,3278.666666666668,AGV_02,TOTE_0332,station_2,KIT_0008_02,{'PART_05': 90},5760.0,0.3725221854169223,0.2719005847953217,0.018803418803418806,0.0818181818181818,0.5,0.3641025641025641,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.29885971046497367,,,,
kitting_completed,3298.000000000002,AGV_05,TOTE_0537,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,{'PART_10': 125},False,,
dispatch,3298.000000000002,AGV_07,TOTE_0750,station_3,KIT_0009_01,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",5760.0,0.44801479709374453,0.2723245614035088,0.16296296296296298,0.012727272727272728,0.0,0.28717948717948716,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3744953686664214,,,,
kitting_started,3299.3333333333353,AGV_04,TOTE_0533,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3313.333333333335,AGV_10,TOTE_0485,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_08': 72},False,,
dispatch,3313.333333333335,AGV_09,TOTE_0063,station_4,KIT_0007_01,{'PART_01': 20},5760.0,0.5739428699955016,0.2726608187134503,0.0012820512820512775,0.3,0.5,0.38461538461538464,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.478087044534413,,,,
kitting_started,3314.6666666666683,AGV_03,TOTE_0497,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3328.0000000000023,AGV_06,TOTE_0329,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 55},False,,
kitting_started,3329.3333333333358,AGV_01,TOTE_0672,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3338.0000000000023,AGV_08,TOTE_0453,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,3338.0000000000023,AGV_05,TOTE_0350,station_2,KIT_0008_02,{'PART_05': 90},5760.0,0.3993769680611786,0.27320175438596495,0.013675213675213672,0.11249999999999999,0.5,0.4153846153846154,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.31790080971659923,,,,
kitting_started,3339.3333333333358,AGV_02,TOTE_0332,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3349.3333333333353,AGV_04,TOTE_0533,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,{'PART_10': 125},False,,
dispatch,3349.3333333333353,AGV_10,TOTE_0137,station_3,KIT_0009_01,{'PART_02': 120},5760.0,0.4522844852402926,0.2734502923976609,0.1560493827160494,0.02278481012658228,0.5,0.3641025641025641,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3706457803060069,,,,
kitting_started,3350.666666666669,AGV_07,TOTE_0750,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3369.3333333333358,AGV_01,TOTE_0672,station_1,KIT_0008_01,,,,,,,,,,,,,,,,,,,,"{'PART_02': 10, 'PART_09': 10}",True,,
kitting_completed,3374.6666666666683,AGV_03,TOTE_0497,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_08': 72},False,,
kitting_started,3376.000000000002,AGV_09,TOTE_0063,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3390.666666666669,AGV_07,TOTE_0750,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",False,,
dispatch,3390.666666666669,AGV_01,TOTE_0155,station_3,KIT_0009_01,{'PART_02': 120},5760.0,0.44321179025697177,0.2743567251461989,0.14419753086419754,0.024657534246575342,0.5,0.3128205128205128,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3676085599492233,,,,
kitting_started,3392.0000000000023,AGV_10,TOTE_0137,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3396.000000000002,AGV_09,TOTE_0063,station_4,KIT_0007_01,,,,,,,,,,,,,,,,,,,,{'PART_01': 20},True,,
kitting_completed,3399.3333333333358,AGV_02,TOTE_0332,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,3399.3333333333358,AGV_06,TOTE_0675,station_2,KIT_0008_02,"{'PART_02': 20, 'PART_05': 15, 'PART_09': 40}",5760.0,0.4330937921727396,0.27454678362573104,0.00854700854700854,0.15,0.0,0.28717948717948716,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3610664642375169,,,,
kitting_started,3400.6666666666692,AGV_05,TOTE_0350,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kit_replacement,3429.3333333333358,,,station_1,,,,,,,,,,,,,,,,,,,,,,,KIT_0008_01,KIT_0009_02
dispatch,3429.3333333333358,AGV_08,TOTE_0741,station_1,KIT_0009_02,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",5760.0,0.48557504873294355,0.2752046783625732,0.2,0.010370370370370368,0.0,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4139406207827261,,,,
dispatch,3429.3333333333358,AGV_07,TOTE_0744,station_1,KIT_0009_02,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",5760.0,0.4790327860951992,0.2752046783625732,0.19308641975308644,0.010741687979539642,0.0,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4029243792805511,,,,
kitting_started,3449.3333333333358,AGV_08,TOTE_0741,station_1,KIT_0009_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3452.0000000000023,AGV_10,TOTE_0137,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,3452.0000000000023,AGV_04,TOTE_0747,station_3,KIT_0009_01,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",5760.0,0.4237190751893555,0.275701754385965,0.13234567901234567,0.015671641791044775,0.0,0.26153846153846155,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3551933215165738,,,,
kitting_started,3453.3333333333358,AGV_01,TOTE_0155,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,,,,
kit_replacement,3456.000000000002,,,station_4,,,,,,,,,,,,,,,,,,,,,,,KIT_0007_01,KIT_0010_01
dispatch,3456.000000000002,AGV_03,TOTE_0248,station_4,KIT_0010_01,{'PART_03': 200},5760.0,0.4985167464114833,0.2757894736842106,0.2,0.022727272727272728,0.5,0.358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4127676358728991,,,,
dispatch,3456.000000000002,AGV_09,TOTE_0197,station_4,KIT_0010_01,{'PART_03': 200},5760.0,0.4852281224671216,0.2757894736842106,0.18484848484848485,0.024590163934426226,0.5,0.41025641025641024,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3956796691947684,,,,
kitting_completed,3460.6666666666692,AGV_05,TOTE_0350,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
dispatch,3460.6666666666692,AGV_02,TOTE_0368,station_2,KIT_0008_02,{'PART_05': 55},5760.0,0.5001653171390014,0.27589181286549713,0.004273504273504281,0.21999999999999997,0.33333333333333326,0.3128205128205128,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.4188667341430499,,,,
kitting_started,3462.0000000000027,AGV_06,TOTE_0675,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_started,3486.0000000000023,AGV_03,TOTE_0248,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3489.3333333333358,AGV_08,TOTE_0741,station_1,KIT_0009_02,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",False,,
dispatch,3489.3333333333358,AGV_10,TOTE_0545,station_1,KIT_0009_02,{'PART_10': 125},5760.0,0.4825872065466743,0.2765204678362574,0.18617283950617286,0.019893899204244034,0.5,0.358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.398431049994571,,,,
kitting_started,3490.6666666666692,AGV_07,TOTE_0744,station_1,KIT_0009_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3492.0000000000027,AGV_06,TOTE_0675,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,"{'PART_02': 20, 'PART_05': 15, 'PART_09': 40}",False,,
dispatch,3492.0000000000027,AGV_05,TOTE_0693,station_2,KIT_0008_02,"{'PART_02': 10, 'PART_09': 10}",5760.0,0.5777185485080223,0.27657894736842115,0.001139601139601143,0.3,0.375,0.26153846153846155,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.493792847503374,,,,
kitting_started,3493.333333333336,AGV_02,TOTE_0368,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3513.3333333333358,AGV_01,TOTE_0155,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,{'PART_02': 120},False,,
dispatch,3513.3333333333358,AGV_08,TOTE_0768,station_3,KIT_0009_01,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",5760.0,0.41901431546202933,0.2770467836257311,0.1254320987654321,0.01653543307086614,0.0,0.2358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.35352314032608284,,,,
kitting_started,3514.6666666666692,AGV_04,TOTE_0747,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3526.0000000000023,AGV_03,TOTE_0248,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,{'PART_03': 200},False,,
dispatch,3526.0000000000023,AGV_06,TOTE_0645,station_4,KIT_0010_01,"{'PART_01': 10, 'PART_02': 20, 'PART_03': 50}",5760.0,0.4577358168147642,0.2773245614035088,0.1696969696969697,0.010714285714285713,0.0,0.28205128205128205,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.38375710692815956,,,,
kitting_started,3527.3333333333358,AGV_09,TOTE_0197,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3530.6666666666692,AGV_07,TOTE_0744,station_1,KIT_0009_02,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",False,,
kitting_started,3532.0000000000027,AGV_10,TOTE_0545,station_1,KIT_0009_02,,,,,,,,,,,,,,,,,,,,,,,
dispatch,3538.6666666666692,AGV_01,TOTE_0527,station_1,KIT_0009_02,{'PART_10': 125},5760.0,0.472736317856932,0.27760233918128663,0.17382716049382718,0.021306818181818184,0.5,0.38461538461538464,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3870011476097003,,,,
kitting_completed,3543.333333333336,AGV_02,TOTE_0368,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,{'PART_05': 55},False,,
kitting_started,3544.6666666666697,AGV_05,TOTE_0693,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3554.6666666666692,AGV_04,TOTE_0747,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",False,,
dispatch,3554.6666666666692,AGV_07,TOTE_0335,station_3,KIT_0009_01,{'PART_05': 90},5760.0,0.4189717348927876,0.27795321637426906,0.11851851851851852,0.0225,0.5,0.3384615384615385,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.343228407557355,,,,
kitting_started,3556.0000000000027,AGV_08,TOTE_0768,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3567.3333333333358,AGV_09,TOTE_0197,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,{'PART_03': 200},False,,
dispatch,3567.3333333333358,AGV_03,TOTE_0215,station_4,KIT_0010_01,{'PART_03': 200},5760.0,0.4696451355661883,0.2782309941520469,0.16363636363636364,0.027777777777777776,0.5,0.358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3867831861121336,,,,
kitting_started,3568.6666666666692,AGV_06,TOTE_0645,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3582.0000000000027,AGV_10,TOTE_0545,station_1,KIT_0009_02,,,,,,,,,,,,,,,,,,,,{'PART_10': 125},False,,
dispatch,3582.0000000000027,AGV_04,TOTE_0780,station_1,KIT_0009_02,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",5760.0,0.45287814975767665,0.27855263157894744,0.16148148148148148,0.012844036697247705,0.0,0.2564102564102564,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3819493091408833,,,,
kitting_started,3583.333333333336,AGV_01,TOTE_0527,station_1,KIT_0009_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3584.6666666666697,AGV_05,TOTE_0693,station_2,KIT_0008_02,,,,,,,,,,,,,,,,,,,,"{'PART_02': 10, 'PART_09': 10}",True,,
kitting_completed,3596.0000000000027,AGV_08,TOTE_0768,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",False,,
dispatch,3596.0000000000027,AGV_02,TOTE_0371,station_3,KIT_0009_01,{'PART_05': 90},5760.0,0.41281360307676107,0.2788596491228071,0.10962962962962963,0.024324324324324326,0.5,0.3384615384615385,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3376860889229311,,,,
kitting_started,3597.333333333336,AGV_07,TOTE_0335,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3598.6666666666692,AGV_06,TOTE_0645,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_03': 50}",False,,
dispatch,3598.6666666666692,AGV_09,TOTE_0233,station_4,KIT_0010_01,{'PART_03': 200},5760.0,0.4580152220377785,0.27891812865497084,0.1484848484848485,0.030612244897959183,0.5,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3788803665006673,,,,
kitting_started,3600.0000000000027,AGV_03,TOTE_0215,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3633.333333333336,AGV_01,TOTE_0527,station_1,KIT_0009_02,,,,,,,,,,,,,,,,,,,,{'PART_10': 125},False,,
dispatch,3633.333333333336,AGV_10,TOTE_0149,station_1,KIT_0009_02,{'PART_02': 120},5760.0,0.4572494586958463,0.2796783625730995,0.1545679012345679,0.023003194888178913,0.5,0.3333333333333333,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.37819117949292835,,,,
kitting_started,3634.6666666666697,AGV_04,TOTE_0780,station_1,KIT_0009_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3640.0000000000027,AGV_03,TOTE_0215,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,{'PART_03': 200},False,,
dispatch,3640.0000000000027,AGV_06,TOTE_0663,station_4,KIT_0010_01,"{'PART_01': 10, 'PART_02': 20, 'PART_03': 50}",5760.0,0.42679425837320584,0.27982456140350886,0.13333333333333336,0.013636363636363636,0.0,0.23076923076923078,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3610379094589622,,,,
kitting_started,3641.333333333336,AGV_09,TOTE_0233,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,,,,
kit_replacement,3644.6666666666697,,,station_2,,,,,,,,,,,,,,,,,,,,,,,KIT_0008_02,KIT_0011_01
dispatch,3644.6666666666697,AGV_08,TOTE_0567,station_2,KIT_0011_01,"{'PART_01': 10, 'PART_03': 50, 'PART_05': 15, 'PART_08': 12}",8640.0,0.4615355321202096,0.24898745519713267,0.2,0.012548076923076922,0.0,0.21025641025641026,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3943563378825476,,,,
dispatch,3644.6666666666697,AGV_05,TOTE_0585,station_2,KIT_0011_01,"{'PART_01': 10, 'PART_03': 50, 'PART_05': 15, 'PART_08': 12}",8640.0,0.45371790600573203,0.24898745519713267,0.1916346153846154,0.013095835423983944,0.0,0.21025641025641026,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.38732047437951783,,,,
kitting_completed,3657.333333333336,AGV_07,TOTE_0335,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
kitting_started,3658.6666666666697,AGV_02,TOTE_0371,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,3660.0000000000027,AGV_01,TOTE_0353,station_3,KIT_0009_01,{'PART_05': 90},5760.0,0.4074744868707718,0.28026315789473694,0.10074074074074076,0.026470588235294117,0.5,0.3641025641025641,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3303167817734382,,,,
kitting_started,3663.3333333333367,AGV_05,TOTE_0585,station_2,KIT_0011_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3674.6666666666697,AGV_04,TOTE_0780,station_1,KIT_0009_02,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_05': 15, 'PART_10': 25}",False,,
dispatch,3674.6666666666697,AGV_03,TOTE_0167,station_1,KIT_0009_02,{'PART_02': 120},5760.0,0.44821433951404216,0.2805847953216375,0.14271604938271606,0.024913494809688578,0.5,0.4358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.35980316197289436,,,,
kitting_started,3676.000000000003,AGV_10,TOTE_0149,station_1,KIT_0009_02,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3681.333333333336,AGV_09,TOTE_0233,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,{'PART_03': 200},False,,
kitting_started,3682.6666666666697,AGV_06,TOTE_0663,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,,,,
dispatch,3682.6666666666697,AGV_07,TOTE_0209,station_4,KIT_0010_01,{'PART_03': 200},5760.0,0.4437472469051418,0.28076023391812877,0.1272727272727273,0.03571428571428571,0.5,0.38461538461538464,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.36091098375308917,,,,
kitting_completed,3703.3333333333367,AGV_05,TOTE_0585,station_2,KIT_0011_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_03': 50, 'PART_05': 15, 'PART_08': 12}",False,,
dispatch,3703.3333333333367,AGV_04,TOTE_0206,station_2,KIT_0011_01,{'PART_03': 200},8640.0,0.4645247547324182,0.2497759856630825,0.18326923076923077,0.03147953830010493,0.5,0.38974358974358975,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3790979202848174,,,,
kitting_started,3704.66666666667,AGV_08,TOTE_0567,station_2,KIT_0011_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3712.6666666666697,AGV_06,TOTE_0663,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,"{'PART_01': 10, 'PART_02': 20, 'PART_03': 50}",False,,
dispatch,3712.6666666666697,AGV_09,TOTE_0461,station_4,KIT_0010_01,{'PART_06': 180},5760.0,0.43002582726266947,0.28141812865497084,0.11212121212121212,0.03648648648648649,0.5,0.4358974358974359,0.9,0.0,0.1,0.2,0.3,0.2,0.1,0.006,2.0,1200.0,0.3434335009466589,,,,
kitting_started,3714.000000000003,AGV_07,TOTE_0209,station_4,KIT_0010_01,,,,,,,,,,,,,,,,,,,,,,,
kitting_completed,3718.6666666666697,AGV_02,TOTE_0371,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,{'PART_05': 90},False,,
kitting_started,3720.000000000003,AGV_01,TOTE_0353,station_3,KIT_0009_01,,,,,,,,,,,,,,,,,,,,,,,
